0.012905, 0.001993, , -0.001416, -0.003848, , 
0.014692, 0.004165, , -0.002990, -0.003256, , 
0.018457, 0.005886, , -0.003469, -0.002624, , 
0.024407, 0.007027, , -0.003345, -0.002011, , 
0.032770, 0.007534, , -0.003026, -0.001459, , 
0.043925, 0.007436, , -0.002733, -0.000994, , 
0.058486, 0.006812, , -0.002509, -0.000625, , 
0.077103, 0.005762, , -0.002312, -0.000351, , 
0.099728, 0.004380, , -0.002117, -0.000162, , 
0.124366, 0.002752, , -0.001967, -0.000044, , 
0.146137, 0.000953, , -0.001942, 0.000016, , 
0.158292, -0.000948, , -0.002086, 0.000034, , 
0.155912, -0.002882, , -0.002360, 0.000018, , 
0.139481, -0.004776, , -0.002657, -0.000035, , 
0.114303, -0.006562, , -0.002861, -0.000136, , 
0.086617, -0.008173, , -0.002907, -0.000306, , 
0.060647, -0.009548, , -0.002804, -0.000568, , 
0.038189, -0.010620, , -0.002604, -0.000949, , 
0.019483, -0.011310, , -0.002367, -0.001478, , 
0.004117, -0.011532, , -0.002150, -0.002185, , 
-0.008412, -0.011221, , -0.002059, -0.003091, , 
-0.018423, -0.010378, , -0.002325, -0.004178, , 
-0.026010, -0.009106, , -0.003347, -0.005349, , 
-0.031220, -0.007596, , -0.005645, -0.006428, , 
-0.034334, -0.006055, , -0.009726, -0.007216, , 
-0.035990, -0.004635, , -0.015986, -0.007570, , 
-0.036945, -0.003413, , -0.024734, -0.007431, , 
-0.037718, -0.002406, , -0.036331, -0.006809, , 
-0.038417, -0.001604, , -0.051301, -0.005747, , 
-0.038846, -0.000988, , -0.070137, -0.004302, , 
-0.038744, -0.000541, , -0.092440, -0.002529, , 
-0.038007, -0.000247, , -0.115413, -0.000485, , 
-0.036770, -0.000087, , -0.133099, 0.001763, , 
-0.035332, -0.000041, , -0.138788, 0.004124, , 
-0.034012, -0.000079, , -0.129729, 0.006467, , 
999999, 999999, , -0.108791, 0.008633, , 
