1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,,15,,16,,17,,18,,19,,20,,21,,22,,23,,24,,25,,26,,27,,28,,29,,30,,31,,32,,33,,34,,35,,36,,37,,38,,39,,40,,41,,42,,43,,44,,45,,46,,47,,48,,49,,50,,51,,52,,53,,54,,55,,56,,57,,58,,59,,60,,61,,62,,63,,64,,65,,66,,67,,68,,69,
364.81718,-250.766051,335.1896512,-248.3609167,329.1267265,-345.0434286,9999999,9999999,9999999,9999999,260.8273989,-269.9516728,380.9232223,-197.3717617,9999999,9999999,312.3983209,-228.775027,390.7868721,-157.4901348,458.7946204,-345.4649156,421.2131726,-204.2924604,330.0470095,-297.343668,322.84101,-290.7939363,364.613787,-245.3932829,9999999,9999999,9999999,9999999,316.7417364,-289.1198637,9999999,9999999,333.2925494,-347.2926689,355.5801359,-252.4868114,289.69488,-227.7249025,321.3058649,-203.6707253,419.369279,-189.3139087,9999999,9999999,275.0253917,-317.8106341,362.6951533,-312.7915148,455.0427634,-313.1149688,313.1209476,-307.7080116,9999999,9999999,462.9273347,-269.5933369,306.3208011,-360.3703641,439.0522577,-249.7181496,358.625552,-283.7978477,416.5595591,-229.6712359,408.759842,-212.1647972,482.5591968,-273.4727416,345.4869425,-263.2493905,331.2899339,-345.3333576,387.428316,-232.3996331,481.4789258,-325.1529935,9999999,9999999,9999999,9999999,284.0992351,-273.745261,460.8424956,-247.5690487,475.0954317,-289.4463853,349.4584901,-265.6638055,388.3510546,-374.2201592,360.4675763,-338.6650203,9999999,9999999,320.6855803,-296.7666147,9999999,9999999,446.0017489,-229.1690398,494.917818,-292.6326773,326.8086113,-270.4582878,325.2987786,-194.1978536,489.9276043,-236.0189168,336.8850665,-179.2533109,9999999,9999999,9999999,9999999,319.1463825,-383.0819789,368.3573588,-398.0014818,9999999,9999999,408.7436701,-216.1429768,9999999,9999999,294.9054242,-341.1794967,282.6781685,-274.5369926,321.3209562,-235.6924436,436.7604663,-267.3524314
364.522707,-252.3504793,334.0800878,-249.3993726,330.6875625,-345.3370874,9999999,9999999,9999999,9999999,260.3350092,-271.4432623,379.8347732,-198.4966803,9999999,9999999,313.0890419,-230.1188026,389.2850046,-157.6470257,458.9563499,-343.965271,420.9600839,-202.817928,331.4061496,-296.5559242,322.6708132,-292.368419,363.0968894,-245.050778,9999999,9999999,9999999,9999999,315.4035246,-289.8784122,9999999,9999999,332.6158463,-348.6982856,354.7267193,-253.7835837,290.8375965,-228.7410787,321.7442596,-205.145026,418.1792742,-188.4093527,9999999,9999999,276.5450719,-317.702753,364.0997016,-312.0815144,454.2894311,-311.7728475,314.616388,-308.1617008,9999999,9999999,462.2639153,-268.240643,307.8210524,-360.7842131,437.5905464,-250.316322,359.9327462,-284.6259763,417.5315222,-228.5358015,407.2888347,-212.6159703,481.1405864,-272.8473234,344.7508638,-264.6239298,332.8634622,-345.2746112,387.7663708,-230.8743291,481.9820188,-323.658082,9999999,9999999,9999999,9999999,284.3327544,-275.2512965,459.308594,-247.773188,474.8842583,-287.9243607,349.0071593,-267.1358597,389.5022953,-373.2497651,359.3865411,-339.7416621,9999999,9999999,322.0686181,-297.5392253,9999999,9999999,447.2147113,-228.1686088,495.4771446,-291.1302886,326.9056749,-271.9877578,323.6974495,-194.3346634,488.4635702,-236.6383102,335.4408321,-178.6410734,9999999,9999999,9999999,9999999,320.5243576,-382.196102,369.8959573,-397.9816953,9999999,9999999,409.7199203,-214.9221497,9999999,9999999,296.4138532,-340.7470147,283.3595579,-275.8960761,322.7831317,-236.2495368,435.728242,-266.1380167
364.0794864,-253.8998856,332.8324166,-250.2669214,332.2548914,-345.593899,9999999,9999999,9999999,9999999,259.8074773,-272.9227825,378.9353283,-199.7777929,9999999,9999999,313.7656539,-231.4697224,387.8078098,-157.9603116,458.9891306,-342.4572919,420.6587834,-201.3524938,332.8891253,-296.0375423,322.4657371,-293.938757,361.5797976,-244.7091333,9999999,9999999,9999999,9999999,314.0789659,-290.6605655,9999999,9999999,332.3381727,-350.2334468,353.68712,-254.9364283,291.9466584,-229.7939434,322.1780557,-206.6206732,416.9964088,-187.495481,9999999,9999999,278.063698,-317.82627,365.5761821,-311.5366562,453.5883296,-310.4027161,316.084773,-308.6965728,9999999,9999999,461.4145246,-266.9962571,309.3194404,-361.2047571,436.0712778,-250.7478303,361.1264402,-285.6106506,418.6102055,-227.5012127,405.8390774,-213.1312856,479.6850478,-272.3134615,343.9137143,-265.9393517,334.4247546,-345.0717375,388.1089034,-229.3500241,482.4943871,-322.1663262,9999999,9999999,9999999,9999999,284.5744129,-276.7560622,457.7793463,-248.009673,474.6565893,-286.4047153,348.5045517,-268.591204,390.6364231,-372.2594258,358.204882,-340.7068026,9999999,9999999,323.2732045,-298.5680862,9999999,9999999,448.6358111,-227.495437,496.0962752,-289.6515531,326.5867739,-273.4868099,322.1005797,-194.5163644,487.1253437,-237.4965568,333.9804203,-178.0684787,9999999,9999999,9999999,9999999,321.790558,-381.1566918,371.4212719,-397.7789479,9999999,9999999,410.6921931,-213.6981568,9999999,9999999,297.8373514,-340.0866927,283.9929626,-277.2781874,324.2827164,-236.6963059,434.456367,-265.1774502
363.4730789,-255.392995,331.4247592,-250.8391462,333.8331244,-345.7718461,9999999,9999999,9999999,9999999,259.2511699,-274.3917466,378.2021672,-201.1608033,9999999,9999999,314.3961293,-232.8427799,386.3644021,-158.4039901,458.9552709,-340.9493532,420.290459,-199.9024533,334.4370913,-295.7695331,322.2607986,-295.50911,9999999,9999999,9999999,9999999,9999999,9999999,312.7654959,-291.4611994,9999999,9999999,332.4553628,-351.7891957,352.4533933,-255.8785784,293.0241535,-230.8791016,322.5850417,-208.1039419,415.8215197,-186.5713776,9999999,9999999,279.5576322,-318.1254555,367.1058087,-311.1663808,452.8863224,-309.0331039,317.4852136,-309.3900473,9999999,9999999,460.4066167,-265.8763817,310.8149919,-361.6352819,434.5058462,-250.9571976,362.1659877,-286.7568634,419.7815494,-226.5728122,404.3977432,-213.6697113,478.1983522,-271.8737589,342.9886184,-267.1944789,335.9875189,-344.8818093,388.4543892,-227.826386,483.0249388,-320.6809407,9999999,9999999,9999999,9999999,284.8051708,-278.2625356,456.2500992,-248.2462003,474.4116344,-284.8877603,347.9545545,-270.0293136,391.7434294,-371.2388612,356.9431267,-341.5645893,9999999,9999999,324.2183378,-299.8393979,9999999,9999999,450.1480225,-227.0637836,496.7082402,-288.1698605,325.9172534,-274.8655488,320.5057565,-194.715213,485.8157251,-238.3973215,332.489132,-177.5819091,9999999,9999999,9999999,9999999,322.9119405,-379.9624902,372.917993,-397.4218696,9999999,9999999,411.6492679,-212.4622433,9999999,9999999,299.1294763,-339.1963387,284.5983314,-278.6728132,325.8077058,-237.0467182,433.0062572,-264.5158695
362.7120107,-256.813524,329.9131463,-250.9931335,335.4207529,-345.815285,9999999,9999999,9999999,9999999,258.7077491,-275.8655672,377.6020843,-202.6065226,9999999,9999999,314.9649128,-234.2425262,384.9553448,-158.946974,458.9031651,-339.4419413,419.8494874,-198.4728256,336.0068475,-295.7071883,322.1000531,-297.0845818,9999999,9999999,9999999,9999999,9999999,9999999,311.4583979,-292.2721924,9999999,9999999,332.8930747,-353.2867667,351.0550796,-256.5527149,294.0893547,-231.9763112,322.9577076,-209.5962069,414.6534282,-185.6386956,9999999,9999999,281.0222853,-318.5450375,368.6687989,-310.9822574,452.1441098,-307.6848513,318.7465045,-310.3125728,9999999,9999999,459.2724336,-264.8845987,312.3078803,-362.0749523,432.9268736,-250.9211472,363.0203823,-288.0470237,421.0232958,-225.7409078,9999999,9999999,476.6861379,-271.5319778,341.9855274,-268.3881966,337.5589887,-344.7864271,388.8021914,-226.3032748,483.5763574,-319.203173,9999999,9999999,9999999,9999999,284.9951538,-279.7746743,454.7193012,-248.4724742,474.1516591,-283.3733072,347.3388838,-271.4405653,392.8127826,-370.1789092,355.6216236,-342.3271197,9999999,9999999,324.847464,-301.2932851,9999999,9999999,451.6797442,-226.7078151,497.264061,-286.6662141,325.009024,-276.1002603,318.9091453,-194.8990531,484.4331173,-239.1812073,330.9577707,-177.2418739,9999999,9999999,9999999,9999999,323.843599,-378.6150767,374.3823783,-396.9493698,9999999,9999999,412.5865187,-211.2112283,9999999,9999999,300.2436431,-338.0913933,285.2109633,-280.0642627,327.3483071,-237.3204299,431.4550263,-264.1493923
9999999,9999999,328.4290618,-250.6673017,337.0017635,-345.6642817,9999999,9999999,9999999,9999999,258.2539881,-277.3694192,377.1087488,-204.0920532,9999999,9999999,315.4703607,-235.6663719,383.5768039,-159.5633242,458.8616311,-337.9341991,419.3425751,-197.0652247,337.574818,-295.8044094,322.0186288,-298.6661347,9999999,9999999,9999999,9999999,9999999,9999999,310.1546117,-293.0884992,9999999,9999999,9999999,9999999,349.5505362,-256.93507,295.1593053,-233.0688895,323.2980769,-211.0961672,413.4880327,-184.7026463,9999999,9999999,282.4510361,-319.0741421,370.2425309,-310.9955307,451.3554121,-306.3632258,319.7724243,-311.4912266,9999999,9999999,458.0387352,-264.0197368,313.7986721,-362.5216797,431.3718072,-250.645008,363.6795774,-289.4470358,422.3134189,-224.9862073,9999999,9999999,475.1542076,-271.2936547,340.9147056,-269.5215559,339.1333931,-344.7874396,389.1557345,-224.7814852,484.1448327,-317.731882,9999999,9999999,9999999,9999999,285.1249185,-281.2931684,453.1860089,-248.6811892,473.8799891,-281.8609079,346.6214911,-272.8029394,393.8345072,-369.0729729,354.2576681,-343.0108196,9999999,9999999,325.1564824,-302.847087,9999999,9999999,453.1820428,-226.243485,497.7381788,-285.1348338,323.9761016,-277.232661,317.3088279,-195.0472063,482.9444749,-239.738199,329.3938798,-177.1199237,9999999,9999999,9999999,9999999,324.5332724,-377.129224,375.8249167,-396.4137955,9999999,9999999,413.5047234,-209.9461675,9999999,9999999,301.1471173,-336.8084174,285.8725005,-281.4331343,328.8994369,-237.5262856,429.8653813,-264.0324629
9999999,9999999,327.1155967,-249.90327,338.5397625,-345.2681446,9999999,9999999,9999999,9999999,257.9919366,-278.9181626,376.7083806,-205.6052846,9999999,9999999,315.9175511,-237.1095745,382.2264823,-160.2392616,458.8439711,-336.4259863,418.7841385,-195.6772575,339.1291743,-296.0323212,322.0311412,-300.2497438,9999999,9999999,9999999,9999999,9999999,9999999,308.8533815,-293.9088739,9999999,9999999,9999999,9999999,348.0021783,-257.0470903,296.2390849,-234.1517612,323.609957,-212.6023078,412.3191555,-183.7709496,9999999,9999999,283.8219824,-319.7386832,371.8015919,-311.2103043,450.5402178,-305.0577801,320.472452,-312.8882626,9999999,9999999,456.7234024,-263.2849635,315.2876524,-362.974408,429.8708258,-250.1535223,364.1556099,-290.9194484,423.6363304,-224.2905891,9999999,9999999,473.6090551,-271.1667635,339.7859008,-270.5971781,340.7067491,-344.8439239,389.5231178,-223.2629781,484.7238831,-316.2647215,9999999,9999999,9999999,9999999,285.1998057,-282.8153757,451.6489817,-248.8602967,473.5987485,-280.3502593,345.7555796,-274.076093,394.7992596,-367.917002,352.8649239,-343.6337838,9999999,9999999,325.1980712,-304.4308225,9999999,9999999,454.5798971,-225.523516,498.1288426,-283.5800596,322.9064051,-278.3302986,315.7056756,-195.1608092,481.3799355,-240.0187494,327.8341788,-177.2867805,9999999,9999999,9999999,9999999,324.9396601,-375.5423162,377.2709072,-395.8875099,9999999,9999999,414.4070245,-208.669715,9999999,9999999,301.8368733,-335.3989431,286.622653,-282.7555168,330.4592078,-237.6508313,428.2728368,-264.0989355
9999999,9999999,326.0409038,-248.8287754,339.9796378,-344.5979774,9999999,9999999,9999999,9999999,258.0250731,-280.4884852,376.3937335,-207.1386317,9999999,9999999,316.3110833,-238.5683209,380.9072026,-160.9739415,458.8575266,-334.9177301,418.1904309,-194.3040086,340.6601794,-296.384425,322.1316793,-301.8302141,9999999,9999999,9999999,9999999,9999999,9999999,307.5544017,-294.7328075,9999999,9999999,9999999,9999999,346.4529419,-256.9477457,297.3242345,-235.2292493,323.8968004,-214.1134158,411.1410779,-182.8509157,9999999,9999999,285.1022531,-320.5644916,9999999,9999999,449.7271245,-303.7510361,320.8039194,-314.4153783,9999999,9999999,455.3379253,-262.6929832,316.7749982,-363.4324769,428.4420884,-249.4803036,364.4723385,-292.4341367,424.9847798,-223.64587,9999999,9999999,472.0587313,-271.1592109,338.6058967,-271.6163685,342.2793122,-344.9192595,389.9132884,-221.7501689,485.3086729,-314.7998392,9999999,9999999,9999999,9999999,285.2492916,-284.3386209,450.1077754,-248.9988673,473.3045242,-278.8420838,344.6974454,-275.1945728,395.6981689,-366.7091221,351.453939,-344.214251,9999999,9999999,325.0587552,-306.0089544,9999999,9999999,455.7525479,-224.4761038,498.4524049,-282.0099465,321.8541213,-279.4446333,314.1016591,-195.2614716,479.7904423,-240.0287759,326.3488168,-177.7908706,9999999,9999999,9999999,9999999,325.0516444,-373.9080003,9999999,9999999,9999999,9999999,415.2962758,-207.3841373,9999999,9999999,302.347502,-333.9151227,287.4921926,-284.0026299,332.0239,-237.659841,426.6892421,-264.2801144
9999999,9999999,325.1535803,-247.594848,341.2565516,-343.653598,9999999,9999999,9999999,9999999,258.4207323,-282.0084611,376.1536484,-208.6854135,9999999,9999999,316.6522295,-240.040198,379.6266439,-161.7741986,458.912226,-333.4104047,417.57355,-192.9410133,342.1543029,-296.8697332,322.3027756,-303.4046078,9999999,9999999,9999999,9999999,9999999,9999999,306.2557757,-295.5572996,9999999,9999999,9999999,9999999,344.9180937,-256.7148862,298.4083123,-236.3078146,324.1651449,-215.6279205,409.9512817,-181.9460863,9999999,9999999,286.2652843,-321.5486386,9999999,9999999,448.9392371,-302.4289418,320.7937324,-315.9781019,9999999,9999999,453.8929324,-262.266395,318.2616545,-363.8927818,427.0931519,-248.6587889,364.6513328,-293.9711926,426.3579868,-223.0557211,9999999,9999999,470.5123471,-271.2697801,337.3780758,-272.5774118,343.8512872,-345.0061817,390.3282639,-220.2439754,485.89781,-313.3366998,9999999,9999999,9999999,9999999,285.3120645,-285.8613596,448.5635474,-249.0983956,472.9827762,-277.339533,343.4294032,-276.0678087,396.5236063,-365.4498924,350.0325779,-344.7688233,9999999,9999999,324.8259027,-307.5759832,9999999,9999999,456.5598113,-223.1269036,498.7344304,-280.4318448,320.8401379,-280.5939572,312.4987432,-195.3781984,478.2167637,-239.8049238,325.0275325,-178.6362125,9999999,9999999,9999999,9999999,324.8933897,-372.2774952,9999999,9999999,9999999,9999999,416.1737245,-206.0904752,9999999,9999999,302.7461545,-332.3973742,288.4964936,-285.1440038,333.5817299,-237.5134947,425.1124477,-264.5131579
9999999,9999999,324.3127839,-246.3289194,342.3087193,-342.4639462,9999999,9999999,9999999,9999999,259.1767904,-283.3851854,375.9667408,-210.239524,9999999,9999999,316.9413925,-241.5231627,378.394373,-162.6469806,459.0229059,-331.9061576,416.9364655,-191.5873418,343.5929836,-297.5006968,322.5252934,-304.9725578,9999999,9999999,9999999,9999999,9999999,9999999,304.9536983,-296.3763294,9999999,9999999,9999999,9999999,343.3920952,-256.4297639,299.4885258,-237.3902513,324.4275282,-217.1434703,408.7516452,-181.0543423,9999999,9999999,287.3078376,-322.6596565,9999999,9999999,448.1886619,-301.0853107,320.5224282,-317.5171522,9999999,9999999,452.4042157,-262.034674,319.7498511,-364.3480819,425.8261098,-247.7158591,364.7034549,-295.5177513,427.7575469,-222.5311331,9999999,9999999,468.975433,-271.4735081,336.1050581,-273.4777272,345.4215393,-345.1198488,390.7540863,-218.7408014,486.4918056,-311.8755264,9999999,9999999,9999999,9999999,285.4165485,-287.3818041,447.0181709,-249.178247,472.6053843,-275.8499835,341.9839348,-276.5978107,397.2712963,-364.1430003,348.6061134,-345.3101312,9999999,9999999,324.5641569,-309.1384353,9999999,9999999,456.899484,-221.5917727,499.0017245,-278.851183,319.8567884,-281.7696102,310.8987858,-195.5302039,476.6829688,-239.3877692,323.9491388,-179.7753158,9999999,9999999,9999999,9999999,324.5143267,-370.6837901,9999999,9999999,9999999,9999999,417.038936,-204.7885971,9999999,9999999,303.1199008,-330.8733013,289.6312214,-286.1558098,335.1121581,-237.1878753,423.5353344,-264.7439787
9999999,9999999,323.3667877,-245.1397516,343.0921409,-341.0824503,9999999,9999999,9999999,9999999,260.220587,-284.5590093,375.8040076,-211.7963476,9999999,9999999,317.1829686,-243.0146209,377.2184808,-163.5943596,459.2046122,-330.4088343,416.2712381,-190.2472752,344.9550277,-298.2834885,322.7825365,-306.5351858,9999999,9999999,9999999,9999999,9999999,9999999,303.6440033,-297.1831208,9999999,9999999,9999999,9999999,341.8612816,-256.17172,300.5669532,-238.4744677,324.6995908,-218.6573084,407.5474559,-180.1687562,9999999,9999999,288.2508582,-323.8563069,9999999,9999999,447.4778811,-299.7202095,320.0854691,-319.0175634,9999999,9999999,450.8975903,-262.0289938,321.2421739,-364.7896599,424.643807,-246.6686391,364.6306466,-297.0634656,429.1832901,-222.0825735,9999999,9999999,467.4429512,-271.7086808,334.7921062,-274.3187443,346.9883856,-345.2735232,391.1538814,-217.2304763,487.0895157,-310.4158682,9999999,9999999,9999999,9999999,285.5687745,-288.8982246,445.473424,-249.2692973,472.1361181,-274.3867952,340.4490251,-276.7171508,397.942513,-362.7952299,347.1775688,-345.8459255,9999999,9999999,324.3084881,-310.7018973,9999999,9999999,456.7614291,-220.0254862,499.2767407,-277.2718489,318.8795643,-282.9503483,309.3024642,-195.716639,475.2033158,-238.8071198,323.1510433,-181.1257523,9999999,9999999,9999999,9999999,323.976765,-369.1363393,9999999,9999999,9999999,9999999,417.8906069,-203.4778212,9999999,9999999,303.5646059,-329.368392,290.8738012,-287.0318299,336.5957508,-236.6905995,421.952471,-264.931251
9999999,9999999,322.2245021,-244.1376957,343.5972766,-339.5767494,9999999,9999999,9999999,9999999,261.4457456,-285.5421791,375.6386644,-213.3528902,9999999,9999999,317.3881518,-244.5115222,376.1041458,-164.6134349,459.4648756,-328.9231485,415.5625025,-188.9297078,346.2201863,-299.2147864,323.0582196,-308.0946681,9999999,9999999,9999999,9999999,9999999,9999999,302.3241097,-297.9731173,9999999,9999999,9999999,9999999,340.316311,-256.0199208,301.6486051,-239.5554669,324.9916598,-220.1674128,406.3449519,-179.2808849,9999999,9999999,289.1253714,-325.1038856,9999999,9999999,446.8039219,-298.3365584,319.559724,-320.4891875,9999999,9999999,449.411209,-262.2751538,322.7393665,-365.2144359,423.5548224,-245.5246898,364.4355262,-298.59854,430.6310951,-221.7113487,9999999,9999999,465.9014389,-271.874702,333.4480655,-275.1091367,348.5515868,-345.4607928,391.4658125,-215.699581,487.6849682,-308.9552862,9999999,9999999,9999999,9999999,285.7534839,-290.4110347,443.9314655,-249.399202,471.5441413,-272.9688259,338.9365681,-276.4294026,398.5439939,-361.4149237,345.7492137,-346.3822248,9999999,9999999,324.0703752,-312.2681312,9999999,9999999,456.2369025,-218.543007,499.572993,-275.6963621,317.8831237,-284.1149019,307.7081753,-195.9197041,473.789815,-238.0801194,322.6182791,-182.6011829,9999999,9999999,9999999,9999999,323.3522655,-367.6218606,9999999,9999999,9999999,9999999,418.7280266,-202.1578952,9999999,9999999,304.1767808,-327.923486,292.1915755,-287.7900811,338.0284579,-236.0614941,420.3632804,-265.0537394
9999999,9999999,320.8830091,-243.4240016,343.8639469,-338.0110627,9999999,9999999,9999999,9999999,262.7563541,-286.408057,375.4564786,-214.907554,9999999,9999999,317.5729761,-246.0110722,375.0549585,-165.6994662,459.7988923,-327.4522807,414.7955956,-187.6451353,347.371084,-300.2840778,323.3333425,-309.6542499,9999999,9999999,9999999,9999999,9999999,9999999,300.9939968,-298.7457841,9999999,9999999,9999999,9999999,338.76429,-256.053831,302.7386074,-240.6280446,325.299977,-221.6742906,405.1486632,-178.384657,9999999,9999999,289.9583125,-326.3795915,9999999,9999999,446.1622816,-296.937627,318.9896488,-321.9442129,9999999,9999999,447.993583,-262.7852876,324.238476,-365.6324271,422.5759356,-244.2852207,364.1319257,-300.1159007,432.0932304,-221.4012861,9999999,9999999,464.3513501,-271.8470307,332.0829531,-275.8625488,350.1135255,-345.6582378,391.6085811,-214.1437951,488.2666627,-307.4891709,9999999,9999999,9999999,9999999,285.9450305,-291.9229889,442.3945279,-249.5790908,470.8186493,-271.614295,337.5217358,-275.8218826,399.0842883,-360.009539,344.3255941,-346.9309867,9999999,9999999,323.8493989,-313.8368742,9999999,9999999,455.4730835,-217.1683895,499.8902903,-274.1249748,316.8543092,-285.2509606,306.113282,-196.1179216,472.4556395,-237.2161299,322.2970278,-184.1366066,9999999,9999999,9999999,9999999,322.7268847,-366.1077047,9999999,9999999,9999999,9999999,419.5528217,-200.8300434,9999999,9999999,305.0393933,-326.6126651,293.5520417,-288.4687576,339.4271746,-235.3600598,418.7706093,-265.1168605
9999999,9999999,319.4083437,-243.0572891,343.9851187,-336.4273824,9999999,9999999,9999999,9999999,264.0873256,-287.2421654,375.2596412,-216.4604346,9999999,9999999,317.7527344,-247.5112363,374.0755463,-166.8488169,460.1912866,-325.9958971,413.9650239,-186.4007752,348.392586,-301.4775959,323.5872982,-311.2174136,9999999,9999999,9999999,9999999,9999999,9999999,299.6564427,-299.5054967,9999999,9999999,9999999,9999999,337.2394908,-256.3450288,303.8393731,-241.6895718,325.6031213,-223.1822234,403.9596495,-177.4787987,9999999,9999999,290.767237,-327.6706596,9999999,9999999,445.5498412,-295.5256679,318.3918252,-323.3880584,9999999,9999999,446.6960408,-263.550977,325.7326804,-366.0676194,421.7318917,-242.9502745,363.7493809,-301.6153189,433.5597105,-221.1123462,9999999,9999999,462.8380228,-271.5107058,330.7040215,-276.5903574,351.6769144,-345.8438023,391.4976439,-212.5854711,488.8199594,-306.0121066,9999999,9999999,9999999,9999999,286.1192081,-293.4370409,440.8630035,-249.800426,469.9749506,-270.3300264,336.1953391,-275.0396275,399.5681693,-358.5837471,342.9177238,-347.519018,9999999,9999999,323.6428509,-315.4075817,9999999,9999999,454.611165,-215.8532339,500.211197,-272.5543122,315.7968715,-286.3604404,304.5163657,-196.2991501,471.2145992,-236.2229976,322.1205266,-185.6952986,9999999,9999999,9999999,9999999,322.207885,-364.5538713,9999999,9999999,9999999,9999999,420.3701268,-199.4975674,9999999,9999999,306.1931121,-325.5491878,294.9294423,-289.1123378,340.8214501,-234.6498763,417.1770548,-265.1513482
9999999,9999999,317.8889023,-243.0324633,344.0922189,-334.8427183,9999999,9999999,9999999,9999999,265.4044172,-288.098056,375.061657,-218.0131667,9999999,9999999,317.936812,-249.0108769,373.1732257,-168.0596304,460.6236068,-324.5508646,413.0780557,-185.1959545,349.2697456,-302.7808788,323.8041392,-312.7861537,9999999,9999999,9999999,9999999,9999999,9999999,298.3179785,-300.2636102,9999999,9999999,9999999,9999999,335.805504,-256.9394975,304.9470789,-242.7438576,325.8657077,-224.6977401,402.7751576,-176.5670349,9999999,9999999,291.5613874,-328.9708675,9999999,9999999,444.9667378,-294.101343,317.7708806,-324.8221076,9999999,9999999,445.5609477,-264.541675,327.2134286,-366.5465161,421.0524729,-241.5244919,363.3284549,-303.1044147,435.0170229,-220.7802045,9999999,9999999,461.4586,-270.8033202,329.312809,-277.294411,353.2420083,-346.0145095,391.0720361,-211.0823406,489.3312335,-304.5199764,9999999,9999999,9999999,9999999,286.2587704,-294.9546773,439.3347815,-250.0434876,469.047955,-269.1045104,334.8753519,-274.246862,399.9928711,-357.1392236,341.5483613,-348.1918896,9999999,9999999,323.449513,-316.9799696,9999999,9999999,453.7481455,-214.5388535,500.5019195,-270.9777835,314.7277807,-287.4586964,302.917685,-196.4641015,470.0781632,-235.1116876,322.0316166,-187.2614187,9999999,9999999,9999999,9999999,321.9221318,-362.940837,9999999,9999999,9999999,9999999,421.1877986,-198.165317,9999999,9999999,307.6032799,-324.8612704,296.3067822,-289.7560358,342.2395334,-233.988524,415.5838978,-265.2002975
9999999,9999999,316.3914129,-243.2912015,344.3241813,-333.2715727,9999999,9999999,9999999,9999999,266.699631,-288.9867423,374.8762544,-219.5674479,9999999,9999999,318.1274725,-250.5096953,372.3579125,-169.3306604,461.0834771,-323.114363,412.1515194,-184.021288,349.985489,-304.1793333,323.9798313,-314.3600382,9999999,9999999,9999999,9999999,9999999,9999999,296.9916955,-301.0428611,9999999,9999999,9999999,9999999,334.5406406,-257.8393948,306.0470126,-243.8062673,326.047483,-226.2250474,401.58941,-175.6569045,9999999,9999999,292.3436332,-330.2782725,9999999,9999999,444.4163721,-292.6640522,317.1389736,-326.2513714,9999999,9999999,444.6102941,-265.7105271,328.6771467,-367.0751856,420.5662198,-240.0218337,362.9085683,-304.5937883,436.4413204,-220.3270624,9999999,9999999,460.3280281,-269.7426036,327.905027,-277.9647189,354.8066449,-346.1893355,390.3211153,-209.7124219,489.7909871,-303.0111735,9999999,9999999,9999999,9999999,286.3511871,-296.4759148,437.8072914,-250.2910951,468.0779861,-267.9127342,333.4761226,-273.6045985,400.3490699,-355.676305,340.258486,-349.006797,9999999,9999999,323.268248,-318.5537949,9999999,9999999,452.925234,-213.198937,500.7197401,-269.3895551,313.6684661,-288.5663703,301.3181035,-196.6200643,469.0521953,-233.8976431,321.9947946,-188.8296261,9999999,9999999,9999999,9999999,321.9959602,-361.304435,9999999,9999999,9999999,9999999,422.0123211,-196.8372987,9999999,9999999,309.155961,-324.6354276,297.6757954,-290.4172674,343.6993827,-233.4253152,413.9930425,-265.2987428
9999999,9999999,314.9442641,-243.7550207,344.7901833,-331.7533509,9999999,9999999,9999999,9999999,267.9813756,-289.8947266,374.7059367,-221.1234576,9999999,9999999,318.3226174,-252.0079362,371.6415724,-170.6599898,461.5710225,-321.6870139,411.2042046,-182.8633189,350.5183091,-305.6571939,324.1247189,-315.9370605,9999999,9999999,9999999,9999999,9999999,9999999,295.7019802,-301.8812772,9999999,9999999,9999999,9999999,333.5085177,-258.9989256,307.1085817,-244.9070356,326.1137448,-227.7617021,400.3946181,-174.7586792,9999999,9999999,293.11148,-331.594186,9999999,9999999,443.9027127,-291.2132396,316.5319404,-327.6914125,9999999,9999999,443.8399136,-267.005326,330.1371565,-367.614317,420.2901761,-238.4667798,362.5128584,-306.0897656,437.7908949,-219.6848491,9999999,9999999,459.5263265,-268.4156519,326.4736603,-278.5830554,356.3674832,-346.3952206,389.2918182,-208.5371266,490.193082,-301.4859889,9999999,9999999,9999999,9999999,286.3822332,-297.9996435,436.2797352,-250.5383134,467.0967434,-266.7302364,331.9771012,-273.2536052,400.6263098,-354.1963933,9999999,9999999,9999999,9999999,323.0949056,-320.1285134,9999999,9999999,452.1354381,-211.8392283,500.8257921,-267.7899844,312.6346008,-289.6978315,299.7183516,-196.7742619,468.1362969,-232.5985437,321.9992904,-190.3982626,9999999,9999999,9999999,9999999,322.5146535,-359.750717,9999999,9999999,9999999,9999999,422.8410614,-195.5119053,9999999,9999999,310.708624,-324.8623522,299.0357535,-291.0969325,345.2066002,-233.0049841,412.4069431,-265.4564062
